CustomerId,Surname,CreditScore,Tenure,Balance,EstimatedSalary,Exited
15708046,Knowles,744,0,117551,158959,0
15719779,May,645,1,157404,93073,0
15591550,Bianchi,525,3,77910,67238,0
15639368,Pipes,732,0,110943,172577,0
15699830,Doherty,721,7,0,122580,0
15569264,Yobanna,622,5,179305,149044,0
15595158,Hsu,654,5,150594,105218,0
15599126,Russell,529,0,123816,78464,1
15650575,Payne,720,6,0,160849,1
15641490,Windsor,850,8,69385,87834,0
15680234,Bray,667,2,138032,166318,0
15592230,Seleznyov,620,3,0,137309,0
15626212,Wark,616,9,0,166984,0
15700627,Y?,637,2,143501,166996,1
15782641,Brown,710,3,119670,188022,0
15784445,Huang,717,1,99107,194467,0
15813681,Zito,786,2,120136,125449,0
15596649,Bailey,651,8,0,137453,0
15700460,Allnutt,530,4,120905,123476,1
15724076,Christie,815,5,0,38941,1
15784000,Pope,715,9,102278,177853,1
15733966,Johnstone,496,4,125293,31533,1
15612667,Bird,680,0,0,136377,0
15654025,Jones,646,4,101629,130541,0
15589431,Pedder,807,1,171937,65637,0
15578238,Calabrese,727,7,0,193305,0
15566269,Chialuka,787,5,0,47308,0
15639217,McKenzie,806,6,0,100810,0
15688644,Holloway,603,1,129744,109145,0
15662426,Tang,649,1,0,91167,1
15720511,Byrne,547,3,151191,175296,1
15567246,Selwyn,684,3,102630,127433,0
15647965,Genovese,477,9,114024,71167,1
15679048,Koger,558,2,124227,111185,0
15675749,Baranov,695,1,0,141756,0
15782181,Greco,592,6,80285,72679,1
15795738,Owens,789,4,175477,172833,0
15773751,Y?,597,1,132144,158086,0
15655436,Kendall,839,2,136911,168185,1
15691396,Ko,405,5,133300,72950,0
15796958,Tang,658,7,0,48378,0
15801832,Lombardo,684,1,117691,23136,1
15661349,Perkins,633,10,0,65675,0
15719265,Feng,589,9,0,170677,0
15779985,Lo,750,1,133200,27367,0
15663410,Piccio,771,5,135507,152480,1
15704144,Mazzanti,812,2,127154,105383,0
15774104,Chukwualuka,539,2,0,48190,0
15812230,Elliot,670,5,49509,100324,0
15742848,Gratton,673,5,0,65657,0
15745326,Carandini,538,3,75051,17682,1
15674541,Robinson,575,8,123925,111343,1
15728564,Lo,682,6,0,134158,1
15580701,Ma,712,3,153820,79176,1
15688973,Vinogradova,598,5,0,83103,0
15709412,H?,776,6,0,63909,0
15607753,Alexandrova,606,10,70418,90896,0
15705352,Yang,686,7,111485,76076,0
15602500,Maslova,850,1,146344,103902,0
15672437,Buccho,642,1,160541,142224,0
15720968,Young,606,2,130274,147533,0
15730796,Barker,627,7,98993,169157,0
15768219,Sung,850,0,0,141243,0
15663883,Hansen,850,9,141827,149459,0
15589296,Brown,724,6,110054,86951,0
15586425,Lo Duca,579,4,0,176926,0
15679813,Ellis,727,1,0,40357,0
15681410,Korff,813,6,98088,26687,1
15668283,Gardiner,642,9,118317,78703,1
15624072,Kiernan,669,10,0,176164,0
15669664,Thompson,574,1,99775,4896,1
15682728,Mathews,774,4,0,114899,0
15573851,Macrossan,735,1,0,92220,1
15733661,Illingworth,639,8,133807,6251,0
15710012,Bowen,738,2,0,43019,1
15763327,Craig,835,8,124993,27548,0
15668853,Menhennitt,637,0,157623,120454,0
15639303,Moore,589,5,126112,133961,0
15691011,Shoebridge,591,9,161651,131754,0
15638513,Palermo,723,7,142857,38020,0
15648933,Reilly,831,3,111101,28144,1
15628904,Bowen,733,8,102918,45960,0
15644788,Fyodorov,731,5,0,189529,0
15598161,Clements,654,10,0,170482,0
15745624,McKenzie,828,4,0,94845,0
15733169,Craig,590,7,125266,161253,0
15801417,Iloerika,657,4,82500,115261,0
15592707,Dolgorukova,531,2,175755,60721,0
15593954,Eva,516,6,109387,121365,0
15714431,Yeh,561,1,100443,101694,0
15638257,P'an,682,0,83103,54133,0
15690939,Howe,575,7,0,10666,0
15723613,Jenkins,623,4,0,41228,0
15813640,Shih,642,7,0,10713,0
15707322,Nnamdi,779,2,115290,98913,1
15588918,Mitchell,671,6,0,197202,0
15600357,Findlay,495,1,140198,150720,0
15747014,Pisani,850,1,105245,74780,0
15809830,Belisario,630,8,0,79377,0
15662245,Pomeroy,588,1,0,8764,0
15651075,Ibrahimova,562,3,142296,177113,0
15594456,K?,740,4,99097,85017,1
15583462,Graham,695,5,171069,88689,0
15757661,Trevisano,589,7,0,95986,0
15729117,Trevisano,607,1,102524,166793,0
15749671,K?,794,6,0,68731,0
15566253,Manning,580,9,143391,146891,1
15595153,Tucker,644,8,106023,148727,0
15698572,Schaffer,636,1,0,43135,0
15674149,Esomchi,599,3,128960,40318,0
15623082,Ch'ang,507,2,0,97634,0
15797905,Walker,682,7,0,65069,0
15746028,Chu,714,7,0,166335,0
15582951,Crawford,696,8,126443,121904,0
15616471,Milne,599,0,0,175236,0
15641575,Anenechukwu,577,2,127261,56185,0
15638803,Donaldson,733,5,0,131625,0
15808283,Kelly,647,4,0,152323,0
15811200,Ts'ao,831,2,0,165841,0
15733476,Gonzalez,543,6,73481,176693,0
15633274,Tai,679,7,160515,121904,0
15582168,Muravyova,713,4,149525,123664,0
15807269,Milanesi,690,2,166523,119645,1
15602979,Lin,751,1,135537,66825,0
15660417,Lambert,613,10,120482,94875,1
15590199,Temple,701,1,103421,76305,0
15641794,Ridley,698,5,135659,39755,0
15779174,Young,451,2,0,180142,0
15785547,Slye,665,8,191403,83238,0
15795124,Pan,726,9,94504,5079,0
15718912,Hsueh,608,5,126148,132425,1
15592028,Roberts,549,7,0,109058,0
15580227,Moss,803,6,0,115677,0
15657830,Andrews,663,4,87624,149401,0
15798256,Takasuka,558,1,153698,89891,1
15643819,Dawson,714,4,0,82501,0
15754301,Bruche,704,5,0,6417,0
15726855,Oliver,805,9,116586,189429,1
15755225,Ryan,659,9,134465,178833,0
15725221,Sabbatini,738,10,83008,42766,0
15789055,Watt,635,2,113635,90883,0
15617507,Wilson,530,7,0,80619,0
15668894,Abramova,661,5,122552,120646,0
15589563,Purdy,531,2,118899,41409,0
15693162,Higgins,694,5,99714,112318,0
15750099,Marshall,731,6,0,152128,0
15795540,Reye,556,2,134208,177671,0
15794941,Chibueze,647,1,85907,189160,0
15611848,Kwemtochukwu,850,3,137714,159404,0
15581237,Biryukova,573,1,160778,149536,0
15738150,Chidozie,591,5,0,155493,0
15678571,Barber,723,4,0,24847,0
15736124,Thompson,617,1,102586,115387,0
15623202,Maslov,704,10,102556,171971,1
15804201,Jones,457,4,126773,126106,0
15596863,Chidumaga,787,3,158373,28228,0
15696277,Hs?,651,9,0,138114,0
15748608,Trentini,612,5,141927,43019,0
15723864,Lucas,828,1,109877,83611,1
15802390,Willoughby,724,2,0,118863,0
15774336,Jamieson,648,9,111370,91948,0
15648766,Robertson,569,3,116969,94489,0
15659094,Ojiofor,765,8,136730,47058,0
15606397,Cameron,577,1,152086,44720,1
15642619,Mayne,603,2,0,174479,0
15666032,Mancini,568,1,127289,45612,0
15595842,Paramor,748,2,119852,73854,1
15753837,Young,573,4,0,196517,0
15783882,Daly,771,5,0,92915,0
15799790,Carter,763,9,0,31373,0
15628155,Dike,410,7,117184,109734,0
15703778,Hughes,728,8,129908,36084,0
15722322,Green,655,2,0,188435,0
15639278,Chinomso,580,6,145387,169963,1
15568487,Gorshkov,712,7,124616,69321,0
15682084,Chinomso,680,9,0,36146,0
15642821,Ijendu,383,8,95808,137702,1
15601387,Yen,721,10,0,71594,0
15642515,Arcuri,620,1,0,65566,0
15710421,Baresi,774,8,117152,101828,0
15726774,Field,563,3,106251,39546,0
15649078,Christian,850,8,111838,110806,0
15641877,Ross,681,9,97023,2168,0
15796496,Trevisani,631,8,137688,190067,0
15815690,Akabueze,614,3,113349,77789,0
15631739,Dunn,704,10,122110,127654,0
15625584,Martin,786,2,120452,79603,0
15802466,Donaldson,534,7,0,80619,0
15697028,McClinton,590,0,65812,160346,0
15575759,Bentley,583,3,54428,109639,1
15567442,Ibezimako,656,3,0,1277,0
15746805,Thomson,597,9,0,49375,0
15636330,Ch'in,588,1,143280,31581,1
15714970,Holbrook,667,0,103847,20561,0
15653784,Solomina,627,2,125191,84585,0
15693543,McDonald,708,8,0,15247,0
15773283,Dennis,641,6,38340,32608,1
15742534,Faulk,527,2,123803,155847,0
15569878,Dale,592,3,96651,3233,0
15729454,Gorbunov,465,8,0,177669,0
15578375,Farrell,628,6,0,134442,0
15785559,De Luca,678,1,133237,111033,1
15649414,Walker,570,6,142105,45214,0
15701605,Forster,815,1,166115,67208,0
15686696,Brown,817,6,81070,80986,0
15625586,Monaldo,717,4,0,167573,0
15654975,Wu,641,0,123836,160111,0
15782993,Pan,624,10,123401,127825,0
15774382,Longo,579,4,169377,123535,0
15689602,Findlay,698,2,130015,41595,0
15756155,Fu,645,4,0,97628,0
15812647,Yin,691,8,133936,91360,0
15736043,Hamilton,638,6,114543,97755,0
15696744,Miller,705,3,119795,182528,0
15602572,Hsing,720,9,0,142956,0
15674765,Mitchell,553,4,0,10789,0
15678725,Chamberlin,658,8,0,130461,0
15694444,Buttenshaw,648,8,157139,190994,1
15795878,Anayochukwu,636,3,0,159464,0
15735346,Wallace,527,10,136733,57589,0
15687094,Calabresi,717,9,82498,40438,0
15790067,Sun,614,3,151915,56459,0
15605742,Tuan,737,0,80091,39920,1
15566740,Nazarova,587,3,83739,148798,0
15664897,Bryant,682,2,181166,63737,1
15585777,Pai,710,3,130589,154998,0
15650864,Power,507,6,0,34777,0
15806709,Hao,609,6,94127,93718,0
15633818,McMillan,786,9,0,133112,0
15713845,Merrett,688,7,148046,175480,1
15639662,Phillips,710,2,0,96,0
15567013,De Luca,779,3,0,30805,0
15777784,Tu,733,6,168166,197193,0
15800251,Elder,583,10,72836,96792,0
15651315,Dilke,627,3,0,132720,0
15651450,Panicucci,666,3,123212,112157,0
15784218,Mason,620,0,0,38015,0
15572398,Townsend,614,6,0,164019,0
15707962,Gunson,606,6,119502,46775,0
15705663,Milano,700,5,144551,189664,0
15645355,Macleod,677,3,126729,26106,1
15729557,Olisaemeka,850,5,119984,191535,1
15631436,Gleeson,564,4,0,158938,0
15583073,Martin,771,2,0,25223,1
15614361,Liao,620,9,121490,29297,0
15724684,Sung,610,5,91898,54394,0
15700083,Lai,609,2,139444,9234,0
15636541,Cartwright,683,5,144962,26797,0
15796015,Wu,633,3,126041,11797,0
15787222,Ch'in,676,1,69459,128461,0
15594270,Biryukov,693,7,198339,14278,0
15701524,Ting,709,0,0,46812,0
15645847,P'eng,569,2,109197,109393,1
15708867,Niu,684,3,134169,3967,1
15613140,Mellor,565,6,0,63174,0
15628893,Power,681,8,0,66367,0
15764073,Arcuri,503,9,0,16275,0
15782879,Lang,656,2,0,180553,0
15635964,Eve,566,4,120100,107563,1
15726087,Ch'in,592,5,0,100942,0
15726313,Napolitani,687,5,0,110230,0
15578073,Barker,686,8,0,142332,0
15786249,Whitfield,616,2,0,199100,0
15812850,Stradford,494,5,0,85890,0
15596972,Brownlow,534,3,0,143938,0
15620579,Dunn,695,8,0,131644,0
15768270,DeRose,579,9,0,112396,0
15656597,Wang,432,2,135560,71856,0
15699446,Hobbs,816,2,150355,35771,0
15615004,Anderson,730,1,0,124365,0
15704771,Ugochukwu,593,6,133489,78101,0
15588372,Kirsova,715,9,105489,143096,1
15681439,Tsou,775,10,60205,14073,0
15607509,Ozerova,539,5,0,47388,0
15670343,Li,576,6,0,72306,0
15597968,Fyans,617,7,0,184840,1
15658432,Freeman,688,6,0,47886,0
15616431,Chiu,608,4,0,130474,0
15796957,Iadanza,597,9,0,73181,1
15815552,Ferguson,670,6,112334,65707,0
15631871,Kelly,616,7,116937,104379,0
15635870,She,579,5,117721,192147,1
15596713,Christie,786,7,165896,66978,0
15684211,Creel,704,9,153657,158743,0
15760521,Thompson,796,1,94164,189415,0
15608408,Lazareva,598,1,0,159130,0
15804721,Boni,602,0,191809,97640,0
15730272,Evseev,619,5,152199,86022,0
15741988,Marino,492,8,125396,10015,1
15771728,Mackenzie,641,7,104406,17384,0
15605113,Sutherland,518,1,133801,143316,0
15661945,Nicolay,623,4,0,31669,0
15783816,Lori,733,5,0,12761,0
15721207,Piazza,625,6,100047,93430,0
15764072,Somerville,759,1,109849,42013,0
15689412,Christie,604,7,127849,15799,0
15798385,Grave,512,3,0,56408,0
15775339,Lori,520,8,95948,4696,0
15585256,Iloerika,805,2,0,25042,0
15797329,Muir,626,4,137639,130442,1
15780220,Pauley,656,10,0,136522,0
15648951,Kao,785,7,0,199109,0
15752409,Grant,553,6,0,124597,0
15807524,Chukwuma,569,4,0,134395,0
15766649,Vincent,670,10,89417,144275,0
15696812,Lazareva,586,6,0,123410,0
15581295,Ch'ien,617,1,0,143298,0
15663234,Bishop,508,7,143262,129563,0
15741417,Chibuzo,624,7,119656,4595,0
15695174,Chang,654,4,132955,146715,0
15665168,Calabrese,681,3,105207,163558,0
15601503,Tokaryev,578,4,0,6947,0
15706131,Logan,621,9,83061,9171,0
15782758,Ozerova,632,5,147651,199675,0
15591091,Goering,644,5,73349,157167,1
15715877,Lo,821,2,0,46073,0
15756918,Simmons,754,2,0,3525,0
15746662,Maduabuchim,568,1,116321,45564,0
15626679,Linger,584,3,0,59103,0
15793343,Yeh,549,8,0,189558,0
15576774,Stevenson,729,7,0,45780,0
15801316,Ifeatu,523,8,66251,21859,0
15800514,Kenechukwu,477,2,95676,162700,1
15662232,Learmonth,675,2,92617,8567,0
15737778,Dickson,782,4,0,132944,0
15782096,Volkova,616,6,0,12916,1
15783522,Mitchell,738,8,100566,128800,0
15785373,Wong,717,5,190306,99348,1
15756272,James,526,9,118536,40981,1
15615245,Shao,660,5,127650,40369,0
15600174,Walton,525,7,165359,94739,0
15752956,Stanley,629,6,0,88843,0
15644882,Watson,616,10,78250,136935,0
15766272,Folliero,521,0,125194,109357,0
15800620,Fitzgerald,691,9,0,199636,0
15569764,Garner,687,2,154007,158408,0
15747458,Folliero,677,3,133215,95937,0
15573171,Liao,695,1,146203,126689,1
15736769,Lucchesi,663,9,0,150850,0
15763381,Chan,496,0,90963,27802,0
15814430,Ma,747,9,0,32431,1
15638607,Nwabugwu,546,2,0,137332,1
15737133,P'eng,706,4,114387,28602,0
15613945,Andrews,472,5,0,108412,0
15659937,Otutodilinna,703,7,0,122519,0
15765287,Grant,850,2,0,9015,0
15661723,Abramovich,667,4,137261,94433,1
15766064,Komarova,559,9,111060,110372,0
15649616,Otutodilichukwu,636,7,124448,141365,1
15719017,Donaldson,672,8,0,16245,0
15720919,Duggan,667,7,0,108349,1
15706706,Chinwendu,648,7,135310,171668,0
15709653,Hamilton,497,8,0,67364,0
15805104,Smith,743,6,0,107867,0
15622442,Mazzi,619,5,0,194310,0
15572801,Krischock,639,5,139393,33950,0
15767598,Kent,540,8,0,197588,0
15757897,Binder,766,3,104259,428,0
15568104,Zubarev,749,6,0,34949,0
15763414,Degtyarev,655,9,113447,82084,0
15732265,Obialo,630,9,0,64805,0
15621974,Davydova,778,4,111064,83557,0
15803947,Teng,757,6,161378,71926,1
15720706,Hsing,529,2,82766,122925,0
15759290,Coleman,620,9,0,13134,0
15651664,Wilder,615,1,104268,62846,1
15795132,Molineux,735,3,91719,28411,0
15811565,Cocci,705,3,63489,28641,1
15713774,Chikwendu,644,6,12459,156787,1
15691840,Fraser,505,6,159864,125308,0
15682021,Lai,471,6,104593,131736,0
15612931,Korovin,722,4,132089,128262,0
15676707,Sidorov,577,4,0,91366,0
15601383,Ibrahimova,744,5,120655,82291,0
15662662,Duigan,573,6,0,66190,0
15752694,Taylor,653,4,83773,23921,0
15590683,Donaldson,660,6,172326,45438,0
15773591,Jobson,787,7,117685,93360,0
15723620,Lu,617,7,0,14497,0
15671779,Nebechi,567,5,0,168522,0
15672966,Cross,682,9,0,103318,0
15624667,Wallace,684,6,135872,87219,0
15812888,Perreault,447,3,0,197490,1
15724154,Manna,625,4,128505,126813,1
15749540,Hsiung,585,7,0,94283,0
15621063,Gibbons,516,8,56228,46858,0
15661626,Algeranoff,732,6,98792,81492,1
15698703,Doherty,628,5,181768,129108,0
15801431,Rowe,682,9,101198,49733,0
15649451,Yates,746,9,0,88728,0
15626156,Galloway,655,3,0,86981,0
15606158,Genovese,644,9,0,3741,0
15589496,Arrington,778,5,139064,67949,0
15730345,Miah,617,2,104508,147636,0
15572038,Chijindum,660,9,113949,188892,1
15643439,Ferguson,537,10,0,25483,0
15604158,Smith,554,10,0,18392,0
15657396,Marshall,806,9,0,140168,0
15709478,P'an,611,1,117525,161064,0
15628824,Burton,665,5,160390,183542,0
15814519,Kamdibe,648,7,0,194239,0
15636520,Milani,692,1,125548,7900,0
15794414,Forbes,507,6,92784,51424,0
15643671,Chiekwugo,696,5,97036,152451,1
15700650,Cousens,681,3,0,55816,0
15680224,Ross,687,6,0,32909,0
15784286,Wood,641,5,102145,100637,0
15693996,Hawks,507,1,113453,142912,0
15764343,T'ien,688,8,155682,26287,0
15704168,Ting,535,8,127475,60776,1
15680197,Thynne,701,10,0,146258,0
15633729,Wang,488,10,112751,28332,0
15577683,Maclean,539,4,0,100919,0
15800746,Watson,674,7,144889,102592,1
15788686,Gibson,538,8,0,25554,0
15742798,French,829,7,150126,152108,1
15596647,Henderson,768,8,69713,69381,0
15756070,Greenwood,585,4,0,101728,0
15775116,Anderson,581,3,0,89041,0
15575428,Mistry,682,2,117439,16911,0
15654074,Tuan,653,8,119316,150468,0
15695872,Fiorentini,712,1,89572,177613,0
15568885,Scott,620,8,102252,120672,0
15725036,Jideofor,709,9,118547,77143,0
15632665,Yevseyev,832,2,0,127805,1
15571476,Kelly,635,0,103257,158345,0
15776850,Smith,749,1,124209,167179,0
15623649,Ogle,629,3,0,15405,0
15751131,Moss,836,7,150303,156036,0
15688128,Loggia,542,8,108654,144725,0
15678412,Nwankwo,645,8,85326,22559,0
15770291,Allan,844,8,0,147342,0
15583392,Woronoff,747,9,135776,85470,1
15690731,Wolfe,645,6,131411,194656,0
15697948,Henderson,752,3,0,48505,0
15608328,Sutherland,760,6,0,101491,0
15766378,Marsden,714,9,106432,164118,0
15600813,Hyde,717,9,90306,124627,0
15706217,Kao,645,7,117466,34490,0
15601417,T'ang,681,3,148884,90967,0
15610972,Crawford,681,4,91116,24209,1
15674620,Dilibe,679,8,77374,174873,0
15785350,Austin,528,7,104745,170263,0
15749119,Santiago,710,3,0,112289,0
15756535,Chibugo,733,5,91539,93783,0
15700965,Toscano,724,6,0,150027,0
15791851,Afanasyeva,726,0,185735,102037,0
15717156,Sokolov,520,3,143397,899,0
15740846,Wei,556,5,125910,95124,0
15573284,Olisanugo,579,2,0,11514,0
15729083,Gorman,674,2,154526,27469,0
15611612,Priestley,570,0,0,37092,0
15694381,Lloyd,631,8,100655,171588,0
15651737,Salmond,623,1,83326,80829,0
15663168,MacDonald,665,8,110935,169288,0
15643426,Robertson,523,8,113681,13197,0
15618245,Chukwumaobim,706,1,117020,54440,0
15717527,Ifeanacho,619,9,145360,38187,0
15793478,Li Fonti,593,8,151392,27275,1
15642248,Ko,608,8,123935,65758,0
15640377,Goloubev,526,0,0,97768,0
15723950,Kruglov,684,2,70291,115469,1
15590327,Liao,604,10,166031,98293,0
15706199,White,636,6,96643,182059,0
15671514,Sinclair,669,8,0,128538,0
15727041,Fiorentini,624,7,0,108842,0
15738063,Shen,631,2,0,18582,0
15711733,Rapuokwu,753,4,0,146821,0
15652320,Woronoff,588,5,0,100728,0
15634180,Holden,729,4,97268,39356,0
15694566,Roberts,602,10,0,169921,1
15726103,Tsou,689,1,76297,42365,1
15646351,Somerville,486,7,0,28823,0
15730044,Greco,809,6,64498,182437,1
15795186,Leonard,562,5,0,115700,0
15784890,McKenzie,763,8,0,16726,0
15694125,McElhone,669,5,0,56876,0
15565891,Dipietro,709,8,0,56214,0
15674254,Kerr,554,4,0,193412,0
15775206,Hunter,699,10,0,83263,0
15797627,Niehaus,732,0,134250,13404,0
15649853,Craig,625,3,0,184474,1
15610379,Barclay-Harvey,599,9,105444,121125,0
15659800,Teng,584,1,0,152568,1
15716236,Milani,499,10,0,10723,0
15672053,Mistry,526,2,0,58011,0
15663933,Jamieson,625,5,86147,163441,1
15814236,Kay,537,1,96939,102607,0
15583597,Ikedinachukwu,696,1,106759,80591,0
15607395,Holt,679,9,112529,177362,0
15694556,Nkemakolam,684,2,116564,120258,1
15744109,Hartung,850,4,0,180622,0
15800688,Ch'en,495,7,0,130405,0
15810878,Baker,537,6,141787,147798,0
15587835,Osinachi,850,3,136417,57844,0
15763515,Shih,513,5,0,162524,0
15725882,Feng,618,1,133246,54496,0
15788022,Sternberg,802,4,90758,169184,0
15663917,Adams,547,1,92350,80263,0
15656865,Gray,613,9,78778,8752,0
15667971,Shepherd,592,6,102144,102629,0
15800366,Walton,546,5,0,94824,0
15717231,Yang,721,4,98460,90822,0
15643188,Barnett,671,7,114604,153194,1
15671351,Romani,624,2,0,87311,0
15573628,Greene,751,7,148075,146411,1
15698953,Hart,636,1,0,74048,1
15753888,Johnston,607,8,108005,23387,1
15737961,Miller,509,0,107713,92898,0
15801701,Robson,653,9,0,45956,0
15684419,Wallace,709,8,0,71739,0
15794266,Cross,559,9,145304,103561,0
15810711,Marcum,684,4,138476,52367,0
15771270,North,635,8,127472,152916,1
15607786,Mao,709,6,156552,4411,0
15624519,Calabrese,656,9,97093,74771,1
15799910,Martin,793,2,0,193818,1
15602479,Fleming,609,5,129313,26794,0
15617419,Roberts,618,10,100315,32527,0
15657603,Finch,850,6,81685,824,0
15570379,Whitelegge,669,3,88828,85251,1
15772996,Rooke,594,0,152092,83509,0
15729574,Lu,616,4,0,173599,0
15737267,Marcelo,676,1,0,79342,1
15799128,Matthews,608,9,102407,57601,0
15813327,Romani,710,4,109131,56192,0
15711921,Scott,695,5,0,6770,0
15654300,Mao,530,9,75242,101695,0
15569945,Horsley,509,1,0,69113,0
15569666,Goddard,517,4,0,172674,1
15681887,Eskridge,758,0,129143,26606,0
15608873,Smith,665,2,0,53353,0
15762091,Simpson,631,6,139130,63748,0
15722053,Oguejiofor,576,3,0,190112,0
15782100,Holloway,544,3,66483,110317,0
15765300,L?,596,5,62389,148623,1
15743570,Feng,481,5,0,125253,0
15608541,Claiborne,498,1,91858,101955,1
15750671,Egobudike,512,6,0,168462,0
15813659,Folliero,594,7,0,26216,1
15757867,Bray,570,10,176174,97045,1
15652914,Ibrahimov,721,7,0,53535,0
15723818,Carpenter,453,4,131835,8949,0
15713819,Walsh,562,3,92348,163117,0
15656484,Woods,682,4,0,140746,0
15778515,Wu,748,3,95297,171516,0
15803840,Forbes,729,9,0,150803,0
15735339,Lynch,663,4,0,76884,0
15600392,Amaechi,735,8,123845,170455,1
15625740,Enriquez,627,3,143426,143104,0
15663817,Y?an,713,5,0,55702,0
15734461,Brooks,562,2,112708,186370,0
15780142,Wang,632,2,100014,24275,0
15709920,Burke,479,2,208166,50775,1
15684248,Meng,658,7,0,154280,0
15643158,Chiganu,598,9,0,68463,1
15693902,Hunt,597,2,0,91037,0
15578307,Lucchese,512,6,121685,83682,0
15585379,Humphries,704,2,111525,199485,0
15758510,Frolova,474,6,0,152491,0
15692918,Hsing,604,10,113546,134875,0
15705301,Parkes,683,6,95697,184366,0
15718231,Gregory,537,0,88963,189840,0
15567991,Obiuto,794,0,144880,175643,0
15772650,Longo,732,9,136576,3268,1
15574795,Lombardo,495,2,63093,47090,0
15706036,Lombardo,552,10,132271,46562,0
15723856,Gonzalez,602,3,88814,62488,0
15812920,Nwabugwu,607,5,90595,181598,0
15691287,Ford,675,0,141816,64815,1
15804797,Gilleland,443,3,138548,70196,1
15708650,Fullwood,727,2,52192,160383,0
15712777,Kao,482,4,124976,35848,0
15786469,Montalvo,686,1,0,87278,0
15669219,Wilson,588,3,104356,94499,0
15641004,Doyne,605,10,150316,133486,0
15648067,Onwuamaeze,583,1,129299,73108,0
15704014,K'ung,738,7,140951,195334,0
15645136,O'Donnell,744,1,128065,121525,0
15709604,McMillan,781,2,107433,173843,0
15713637,Chinedum,699,2,117469,185227,0
15793901,Capon,639,2,0,125244,0
15569759,Rawling,583,4,0,163113,0
15712930,Duncan,587,1,0,123007,0
15586504,Trevisani,694,9,0,40463,0
15677317,Ankudinova,570,4,153040,131364,1
15664270,Balsillie,692,6,142084,188306,1
15731519,Kerr,511,5,0,143995,0
15745623,Worsnop,788,4,112080,89369,0
15813862,Yevseyev,526,7,132045,158366,0
15641934,Manna,749,9,66583,78753,1
15713043,Siciliani,691,6,0,100408,0
15700749,Powell,481,6,0,24678,0
15697567,Bazarova,752,4,0,39571,0
15715414,White,658,6,102895,155666,0
15639530,Buda,679,2,0,168294,0
15726058,Cattaneo,754,7,117578,87908,0
15725665,Lo,679,10,198546,191199,1
15698872,Brown,633,2,0,191207,0
15812184,Rose,674,1,0,128954,0
15742609,Lombardo,600,2,116623,59905,0
15815043,McMillan,645,8,0,162013,0
15640648,Howe,698,6,0,19232,0
15627203,Hsu,508,10,0,175749,0
15786196,Han,555,3,105771,60534,1
15612095,Calabrese,751,9,0,137508,1
15674368,Riley,738,1,94435,189431,0
15783477,Biryukov,706,8,112890,6724,0
15757559,Broadhurst,595,7,0,41372,1
15591036,Genovesi,577,3,127940,125141,1
15761241,Hsieh,578,8,129745,143684,0
15695078,Kemp,699,3,0,170770,0
15645744,Chukwudi,826,5,0,157398,0
15566988,Iqbal,656,7,141536,50595,1
15749300,Teng,556,2,139914,50391,0
15594340,Tao,569,4,120243,163150,1
15607065,Chinedum,765,9,91835,138280,0
15778089,Stevenson,544,2,0,135067,0
15773723,Duncan,588,9,67178,163535,1
15697035,Garrett,740,8,0,86657,0
15679668,Yao,850,7,115379,162088,0
15709861,He,766,4,127786,28879,0
15791958,Mazzi,849,6,0,169204,1
15791030,Edwards,612,0,64900,102426,0
15695339,Lucchesi,517,0,109173,54676,1
15658813,Siciliani,645,7,0,18369,0
15715709,Shih,696,4,114091,159888,0
15722533,Logue,716,3,0,167636,0
15683118,Rechner,590,9,0,138889,0
15672798,O'Brien,656,7,145933,199392,0
15680112,Stewart,473,7,131505,189560,0
15714575,Batt,742,8,107926,17375,1
15806808,Hope,834,8,112282,140225,1
15590637,Ahmed,721,7,0,61019,0
15657535,Pearson,590,10,0,51908,1
15696141,Kruglov,516,7,0,47019,0
15811947,Gordon,850,0,124782,33701,0
15649024,Trujillo,748,9,132866,59636,1
15594928,Pagnotto,798,4,129055,157148,0
15765532,Horton,612,6,96167,191393,0
15741719,DeRose,540,3,165298,199863,0
15665629,Chiang,719,7,0,20017,0
15728917,Gill,598,6,120683,30636,1
15762993,Trevisano,796,5,102773,117833,0
15571193,Morrison,579,0,144386,22497,1
15653521,Onuora,850,7,104450,748,0
15802220,Ikenna,599,6,137103,76871,0
15644132,Mancini,724,9,142476,107848,0
15600832,Moss,508,9,0,103727,0
15797919,Ting,773,2,103195,178268,0
15603743,Tai,526,1,112070,126282,0
15579714,Pan,542,7,0,196652,0
15634295,Wilson,470,1,96474,5962,0
15786680,Bianchi,805,5,0,21929,0
15623499,Holman,548,9,108438,127023,1
15691823,Obidimkpa,672,5,153196,162763,0
15809279,Wallace,773,8,96877,113951,0
15758039,Ash,614,6,0,104930,0
15807163,Ku,537,10,0,52338,1
15631639,Uspensky,704,6,95453,179965,0
15713770,Shih,586,3,63874,83754,0
15698167,Kumm,677,0,148299,182914,0
15781710,Carey,558,7,0,166720,0
15801296,Farber,634,7,143259,192722,0
15704378,Calabrese,655,9,121342,180241,0
15767891,Findlay,619,6,99153,48475,0
15640667,Yu,662,4,0,126551,0
15702145,Edments,705,7,68424,64873,0
15679738,Brown,527,8,0,98032,1
15636634,Lindon,630,7,79657,93524,0
15809227,Chukwudi,850,2,0,56992,0
15601811,Caldwell,668,10,110240,183981,1
15625494,Li Fonti,573,9,125322,130235,0
